,confirm,country,date,continent
611,1.0,瑞典,2020.02.22,欧洲
612,1.0,芬兰,2020.02.22,欧洲
613,1.0,黎巴嫩,2020.02.22,亚洲
614,1.0,斯里兰卡,2020.02.22,亚洲
615,1.0,柬埔寨,2020.02.22,亚洲
616,1.0,尼泊尔,2020.02.22,亚洲
617,77262.0,中国,2020.02.23,亚洲
618,602.0,韩国,2020.02.23,亚洲
619,132.0,意大利,2020.02.23,欧洲
620,89.0,新加坡,2020.02.23,亚洲
621,43.0,伊朗,2020.02.23,亚洲
622,35.0,泰国,2020.02.23,亚洲
623,34.0,美国,2020.02.23,北美洲
624,22.0,马来西亚,2020.02.23,亚洲
625,17.0,澳大利亚,2020.02.23,大洋洲
626,16.0,德国,2020.02.23,欧洲
627,16.0,越南,2020.02.23,亚洲
628,13.0,阿联酋,2020.02.23,亚洲
629,12.0,法国,2020.02.23,欧洲
630,9.0,英国,2020.02.23,欧洲
631,8.0,加拿大,2020.02.23,北美洲
632,3.0,菲律宾,2020.02.23,亚洲
633,3.0,印度,2020.02.23,亚洲
634,2.0,西班牙,2020.02.23,欧洲
635,2.0,巴基斯坦,2020.02.23,亚洲
636,2.0,俄罗斯,2020.02.23,欧洲
637,1.0,比利时,2020.02.23,欧洲
638,1.0,以色列,2020.02.23,亚洲
639,1.0,瑞典,2020.02.23,欧洲
640,1.0,芬兰,2020.02.23,欧洲
641,1.0,黎巴嫩,2020.02.23,亚洲
642,1.0,斯里兰卡,2020.02.23,亚洲
643,1.0,柬埔寨,2020.02.23,亚洲
644,1.0,尼泊尔,2020.02.23,亚洲
645,77779.0,中国,2020.02.24,亚洲
646,833.0,韩国,2020.02.24,亚洲
647,230.0,意大利,2020.02.24,欧洲
648,90.0,新加坡,2020.02.24,亚洲
649,61.0,伊朗,2020.02.24,亚洲
650,35.0,美国,2020.02.24,北美洲
651,35.0,泰国,2020.02.24,亚洲
652,22.0,澳大利亚,2020.02.24,大洋洲
653,22.0,马来西亚,2020.02.24,亚洲
654,16.0,德国,2020.02.24,欧洲
655,16.0,越南,2020.02.24,亚洲
656,13.0,英国,2020.02.24,欧洲
657,13.0,阿联酋,2020.02.24,亚洲
658,12.0,法国,2020.02.24,欧洲
659,10.0,加拿大,2020.02.24,北美洲
660,3.0,菲律宾,2020.02.24,亚洲
661,3.0,印度,2020.02.24,亚洲
662,3.0,科威特,2020.02.24,亚洲
663,2.0,西班牙,2020.02.24,欧洲
664,2.0,以色列,2020.02.24,亚洲
665,2.0,巴基斯坦,2020.02.24,亚洲
666,2.0,俄罗斯,2020.02.24,欧洲
667,2.0,阿曼,2020.02.24,亚洲
668,1.0,比利时,2020.02.24,欧洲
669,1.0,瑞典,2020.02.24,欧洲
670,1.0,芬兰,2020.02.24,欧洲
671,1.0,巴林,2020.02.24,亚洲
672,1.0,黎巴嫩,2020.02.24,亚洲
673,1.0,阿富汗,2020.02.24,亚洲
674,1.0,斯里兰卡,2020.02.24,亚洲
675,1.0,柬埔寨,2020.02.24,亚洲
676,1.0,尼泊尔,2020.02.24,亚洲
677,78190.0,中国,2020.02.25,亚洲
678,977.0,韩国,2020.02.25,亚洲
679,283.0,意大利,2020.02.25,欧洲
680,95.0,伊朗,2020.02.25,亚洲
681,90.0,新加坡,2020.02.25,亚洲
682,53.0,美国,2020.02.25,北美洲
683,37.0,泰国,2020.02.25,亚洲
684,23.0,澳大利亚,2020.02.25,大洋洲
685,22.0,马来西亚,2020.02.25,亚洲
686,17.0,巴林,2020.02.25,亚洲
687,16.0,德国,2020.02.25,欧洲
688,16.0,越南,2020.02.25,亚洲
689,13.0,英国,2020.02.25,欧洲
690,13.0,阿联酋,2020.02.25,亚洲
691,12.0,法国,2020.02.25,欧洲
692,11.0,加拿大,2020.02.25,北美洲
693,8.0,科威特,2020.02.25,亚洲
694,5.0,伊拉克,2020.02.25,亚洲
695,4.0,阿曼,2020.02.25,亚洲
696,3.0,西班牙,2020.02.25,欧洲
697,3.0,菲律宾,2020.02.25,亚洲
698,3.0,印度,2020.02.25,亚洲
699,2.0,奥地利,2020.02.25,欧洲
700,2.0,以色列,2020.02.25,亚洲
701,2.0,巴基斯坦,2020.02.25,亚洲
702,2.0,俄罗斯,2020.02.25,欧洲
703,1.0,瑞士,2020.02.25,欧洲
704,1.0,比利时,2020.02.25,欧洲
705,1.0,瑞典,2020.02.25,欧洲
706,1.0,芬兰,2020.02.25,欧洲
707,1.0,克罗地亚,2020.02.25,欧洲
708,1.0,黎巴嫩,2020.02.25,亚洲
709,1.0,阿富汗,2020.02.25,亚洲
710,1.0,斯里兰卡,2020.02.25,亚洲
711,1.0,柬埔寨,2020.02.25,亚洲
712,1.0,尼泊尔,2020.02.25,亚洲
713,78630.0,中国,2020.02.26,亚洲
714,1261.0,韩国,2020.02.26,亚洲
715,374.0,意大利,2020.02.26,欧洲
716,139.0,伊朗,2020.02.26,亚洲
717,93.0,新加坡,2020.02.26,亚洲
718,57.0,美国,2020.02.26,北美洲
719,40.0,泰国,2020.02.26,亚洲
720,26.0,巴林,2020.02.26,亚洲
721,25.0,科威特,2020.02.26,亚洲
722,23.0,澳大利亚,2020.02.26,大洋洲
723,22.0,马来西亚,2020.02.26,亚洲
724,19.0,德国,2020.02.26,欧洲
725,17.0,法国,2020.02.26,欧洲
726,16.0,越南,2020.02.26,亚洲
727,13.0,英国,2020.02.26,欧洲
728,13.0,阿联酋,2020.02.26,亚洲
729,11.0,加拿大,2020.02.26,北美洲
730,9.0,西班牙,2020.02.26,欧洲
731,6.0,以色列,2020.02.26,亚洲
732,5.0,伊拉克,2020.02.26,亚洲
733,4.0,阿曼,2020.02.26,亚洲
734,3.0,菲律宾,2020.02.26,亚洲
735,3.0,印度,2020.02.26,亚洲
736,2.0,奥地利,2020.02.26,欧洲
737,2.0,巴基斯坦,2020.02.26,亚洲
738,2.0,俄罗斯,2020.02.26,欧洲
739,2.0,黎巴嫩,2020.02.26,亚洲
740,1.0,瑞士,2020.02.26,欧洲
741,1.0,比利时,2020.02.26,欧洲
742,1.0,巴西,2020.02.26,南美洲
743,1.0,瑞典,2020.02.26,欧洲
744,1.0,芬兰,2020.02.26,欧洲
745,1.0,希腊,2020.02.26,欧洲
746,1.0,克罗地亚,2020.02.26,欧洲
747,1.0,阿尔及利亚,2020.02.26,非洲
748,1.0,阿富汗,2020.02.26,亚洲
749,1.0,斯里兰卡,2020.02.26,亚洲
750,1.0,柬埔寨,2020.02.26,亚洲
751,1.0,尼泊尔,2020.02.26,亚洲
752,78959.0,中国,2020.02.27,亚洲
753,1766.0,韩国,2020.02.27,亚洲
754,528.0,意大利,2020.02.27,欧洲
755,245.0,伊朗,2020.02.27,亚洲
756,93.0,新加坡,2020.02.27,亚洲
757,60.0,美国,2020.02.27,北美洲
758,43.0,科威特,2020.02.27,亚洲
759,40.0,泰国,2020.02.27,亚洲
760,33.0,巴林,2020.02.27,亚洲
761,27.0,德国,2020.02.27,欧洲
762,23.0,澳大利亚,2020.02.27,大洋洲
763,23.0,马来西亚,2020.02.27,亚洲
764,18.0,法国,2020.02.27,欧洲
765,16.0,越南,2020.02.27,亚洲
766,15.0,英国,2020.02.27,欧洲
767,13.0,西班牙,2020.02.27,欧洲
768,13.0,阿联酋,2020.02.27,亚洲
769,12.0,加拿大,2020.02.27,北美洲
770,6.0,以色列,2020.02.27,亚洲
771,6.0,伊拉克,2020.02.27,亚洲
772,5.0,俄罗斯,2020.02.27,欧洲
773,5.0,阿曼,2020.02.27,亚洲
774,4.0,瑞士,2020.02.27,欧洲
775,3.0,奥地利,2020.02.27,欧洲
776,3.0,菲律宾,2020.02.27,亚洲
777,3.0,希腊,2020.02.27,欧洲
778,3.0,印度,2020.02.27,亚洲
779,3.0,克罗地亚,2020.02.27,欧洲
780,3.0,黎巴嫩,2020.02.27,亚洲
781,2.0,瑞典,2020.02.27,欧洲
782,2.0,巴基斯坦,2020.02.27,亚洲
783,2.0,芬兰,2020.02.27,欧洲
784,1.0,比利时,2020.02.27,欧洲
785,1.0,挪威,2020.02.27,欧洲
786,1.0,巴西,2020.02.27,南美洲
787,1.0,丹麦,2020.02.27,欧洲
788,1.0,罗马尼亚,2020.02.27,欧洲
789,1.0,爱沙尼亚,2020.02.27,欧洲
790,1.0,阿尔及利亚,2020.02.27,非洲
791,1.0,阿富汗,2020.02.27,亚洲
792,1.0,斯里兰卡,2020.02.27,亚洲
793,1.0,柬埔寨,2020.02.27,亚洲
794,1.0,尼泊尔,2020.02.27,亚洲
795,79389.0,中国,2020.02.28,亚洲
796,2337.0,韩国,2020.02.28,亚洲
797,655.0,意大利,2020.02.28,欧洲
798,388.0,伊朗,2020.02.28,亚洲
799,96.0,新加坡,2020.02.28,亚洲
800,60.0,美国,2020.02.28,北美洲
801,60.0,德国,2020.02.28,欧洲
802,45.0,科威特,2020.02.28,亚洲
803,41.0,法国,2020.02.28,欧洲
804,41.0,泰国,2020.02.28,亚洲
805,38.0,巴林,2020.02.28,亚洲
806,25.0,西班牙,2020.02.28,欧洲
807,25.0,马来西亚,2020.02.28,亚洲
808,24.0,澳大利亚,2020.02.28,大洋洲
809,19.0,英国,2020.02.28,欧洲
810,19.0,阿联酋,2020.02.28,亚洲
811,16.0,越南,2020.02.28,亚洲
812,15.0,瑞士,2020.02.28,欧洲
813,14.0,加拿大,2020.02.28,北美洲
814,8.0,以色列,2020.02.28,亚洲
815,7.0,瑞典,2020.02.28,欧洲
816,7.0,伊拉克,2020.02.28,亚洲
817,6.0,阿曼,2020.02.28,亚洲
818,5.0,奥地利,2020.02.28,欧洲
819,5.0,俄罗斯,2020.02.28,欧洲
820,4.0,挪威,2020.02.28,欧洲
821,4.0,希腊,2020.02.28,欧洲
822,3.0,罗马尼亚,2020.02.28,欧洲
823,3.0,菲律宾,2020.02.28,亚洲
824,3.0,印度,2020.02.28,亚洲
825,3.0,克罗地亚,2020.02.28,欧洲
826,3.0,黎巴嫩,2020.02.28,亚洲
827,2.0,荷兰,2020.02.28,欧洲
828,2.0,巴基斯坦,2020.02.28,亚洲
829,2.0,芬兰,2020.02.28,欧洲
830,1.0,比利时,2020.02.28,欧洲
831,1.0,巴西,2020.02.28,南美洲
832,1.0,丹麦,2020.02.28,欧洲
833,1.0,墨西哥,2020.02.28,北美洲
834,1.0,爱沙尼亚,2020.02.28,欧洲
835,1.0,新西兰,2020.02.28,大洋洲
836,1.0,阿尔及利亚,2020.02.28,非洲
837,1.0,立陶宛,2020.02.28,欧洲
838,1.0,阿塞拜疆,2020.02.28,亚洲
839,1.0,阿富汗,2020.02.28,亚洲
840,1.0,斯里兰卡,2020.02.28,亚洲
841,1.0,柬埔寨,2020.02.28,亚洲
842,1.0,白俄罗斯,2020.02.28,欧洲
843,1.0,尼日利亚,2020.02.28,非洲
844,1.0,尼泊尔,2020.02.28,亚洲
845,79968.0,中国,2020.02.29,亚洲
846,3150.0,韩国,2020.02.29,亚洲
847,888.0,意大利,2020.02.29,欧洲
848,593.0,伊朗,2020.02.29,亚洲
849,102.0,新加坡,2020.02.29,亚洲
850,73.0,法国,2020.02.29,欧洲
851,66.0,德国,2020.02.29,欧洲
852,64.0,美国,2020.02.29,北美洲
853,45.0,科威特,2020.02.29,亚洲
854,42.0,泰国,2020.02.29,亚洲
855,41.0,西班牙,2020.02.29,欧洲
856,41.0,巴林,2020.02.29,亚洲
857,25.0,澳大利亚,2020.02.29,大洋洲
858,25.0,马来西亚,2020.02.29,亚洲
859,23.0,英国,2020.02.29,欧洲
860,21.0,阿联酋,2020.02.29,亚洲
861,16.0,加拿大,2020.02.29,北美洲
862,16.0,越南,2020.02.29,亚洲
863,15.0,瑞士,2020.02.29,欧洲
864,12.0,瑞典,2020.02.29,欧洲
865,9.0,以色列,2020.02.29,亚洲
866,8.0,伊拉克,2020.02.29,亚洲
867,7.0,挪威,2020.02.29,欧洲
868,6.0,阿曼,2020.02.29,亚洲
869,5.0,奥地利,2020.02.29,欧洲
870,5.0,俄罗斯,2020.02.29,欧洲
871,5.0,克罗地亚,2020.02.29,欧洲
872,4.0,荷兰,2020.02.29,欧洲
873,4.0,希腊,2020.02.29,欧洲
874,3.0,丹麦,2020.02.29,欧洲
875,3.0,巴基斯坦,2020.02.29,亚洲
876,3.0,罗马尼亚,2020.02.29,欧洲
877,3.0,菲律宾,2020.02.29,亚洲
878,3.0,芬兰,2020.02.29,欧洲
879,3.0,印度,2020.02.29,亚洲
880,3.0,墨西哥,2020.02.29,北美洲
881,3.0,黎巴嫩,2020.02.29,亚洲
882,3.0,阿塞拜疆,2020.02.29,亚洲
883,1.0,比利时,2020.02.29,欧洲
884,1.0,巴西,2020.02.29,南美洲
885,1.0,冰岛,2020.02.29,欧洲
886,1.0,爱沙尼亚,2020.02.29,欧洲
887,1.0,卡塔尔,2020.02.29,亚洲
888,1.0,新西兰,2020.02.29,大洋洲
889,1.0,阿尔及利亚,2020.02.29,非洲
890,1.0,立陶宛,2020.02.29,欧洲
891,1.0,阿富汗,2020.02.29,亚洲
892,1.0,斯里兰卡,2020.02.29,亚洲
893,1.0,柬埔寨,2020.02.29,亚洲
894,1.0,白俄罗斯,2020.02.29,欧洲
895,1.0,尼日利亚,2020.02.29,非洲
896,1.0,摩纳哥,2020.02.29,欧洲
897,1.0,尼泊尔,2020.02.29,亚洲
898,80174.0,中国,2020.03.01,亚洲
899,3736.0,韩国,2020.03.01,亚洲
900,1128.0,意大利,2020.03.01,欧洲
901,593.0,伊朗,2020.03.01,亚洲
902,117.0,德国,2020.03.01,欧洲
903,106.0,新加坡,2020.03.01,亚洲
904,100.0,法国,2020.03.01,欧洲
905,74.0,西班牙,2020.03.01,欧洲
906,69.0,美国,2020.03.01,北美洲
907,46.0,科威特,2020.03.01,亚洲
908,42.0,泰国,2020.03.01,亚洲
909,41.0,巴林,2020.03.01,亚洲
910,35.0,英国,2020.03.01,欧洲
911,29.0,马来西亚,2020.03.01,亚洲
912,28.0,澳大利亚,2020.03.01,大洋洲
913,24.0,瑞士,2020.03.01,欧洲
914,21.0,阿联酋,2020.03.01,亚洲
915,20.0,加拿大,2020.03.01,北美洲
916,17.0,挪威,2020.03.01,欧洲
917,16.0,越南,2020.03.01,亚洲
918,13.0,瑞典,2020.03.01,欧洲
919,13.0,伊拉克,2020.03.01,亚洲
920,10.0,奥地利,2020.03.01,欧洲
921,10.0,以色列,2020.03.01,亚洲
922,7.0,荷兰,2020.03.01,欧洲
923,7.0,希腊,2020.03.01,欧洲
924,7.0,克罗地亚,2020.03.01,欧洲
925,6.0,阿曼,2020.03.01,亚洲
926,5.0,俄罗斯,2020.03.01,欧洲
927,4.0,墨西哥,2020.03.01,北美洲
928,3.0,丹麦,2020.03.01,欧洲
929,3.0,巴基斯坦,2020.03.01,亚洲
930,3.0,罗马尼亚,2020.03.01,欧洲
931,3.0,菲律宾,2020.03.01,亚洲
932,3.0,芬兰,2020.03.01,欧洲
933,3.0,印度,2020.03.01,亚洲
934,3.0,黎巴嫩,2020.03.01,亚洲
935,3.0,阿塞拜疆,2020.03.01,亚洲
936,2.0,比利时,2020.03.01,欧洲
937,2.0,巴西,2020.03.01,南美洲
938,1.0,爱尔兰,2020.03.01,欧洲
939,1.0,厄瓜多尔,2020.03.01,南美洲
940,1.0,冰岛,2020.03.01,欧洲
941,1.0,爱沙尼亚,2020.03.01,欧洲
942,1.0,卡塔尔,2020.03.01,亚洲
943,1.0,新西兰,2020.03.01,大洋洲
944,1.0,阿尔及利亚,2020.03.01,非洲
945,1.0,立陶宛,2020.03.01,欧洲
946,1.0,多米尼加,2020.03.01,北美洲
947,1.0,阿富汗,2020.03.01,亚洲
948,1.0,斯里兰卡,2020.03.01,亚洲
949,1.0,柬埔寨,2020.03.01,亚洲
950,1.0,白俄罗斯,2020.03.01,欧洲
951,1.0,尼日利亚,2020.03.01,非洲
952,1.0,摩纳哥,2020.03.01,欧洲
953,1.0,尼泊尔,2020.03.01,亚洲
954,80302.0,中国,2020.03.02,亚洲
955,4335.0,韩国,2020.03.02,亚洲
956,1713.0,意大利,2020.03.02,欧洲
957,1501.0,伊朗,2020.03.02,亚洲
958,157.0,德国,2020.03.02,欧洲
959,130.0,法国,2020.03.02,欧洲
960,108.0,新加坡,2020.03.02,亚洲
961,89.0,美国,2020.03.02,北美洲
962,74.0,西班牙,2020.03.02,欧洲
963,56.0,科威特,2020.03.02,亚洲
964,47.0,巴林,2020.03.02,亚洲
965,43.0,泰国,2020.03.02,亚洲
966,40.0,英国,2020.03.02,欧洲
967,33.0,澳大利亚,2020.03.02,大洋洲
968,29.0,马来西亚,2020.03.02,亚洲
969,27.0,瑞士,2020.03.02,欧洲
970,24.0,加拿大,2020.03.02,北美洲
971,21.0,伊拉克,2020.03.02,亚洲
972,21.0,阿联酋,2020.03.02,亚洲
973,19.0,挪威,2020.03.02,欧洲
974,16.0,越南,2020.03.02,亚洲
975,14.0,奥地利,2020.03.02,欧洲
976,14.0,瑞典,2020.03.02,欧洲
977,10.0,荷兰,2020.03.02,欧洲
978,10.0,以色列,2020.03.02,亚洲
979,8.0,比利时,2020.03.02,欧洲
980,8.0,克罗地亚,2020.03.02,欧洲
981,7.0,希腊,2020.03.02,欧洲
982,6.0,厄瓜多尔,2020.03.02,南美洲
983,6.0,俄罗斯,2020.03.02,欧洲
984,6.0,芬兰,2020.03.02,欧洲
985,6.0,阿曼,2020.03.02,亚洲
986,5.0,菲律宾,2020.03.02,亚洲
987,5.0,印度,2020.03.02,亚洲
988,5.0,墨西哥,2020.03.02,北美洲
989,4.0,丹麦,2020.03.02,欧洲
990,4.0,巴基斯坦,2020.03.02,亚洲
991,3.0,罗马尼亚,2020.03.02,欧洲
992,3.0,冰岛,2020.03.02,欧洲
993,3.0,黎巴嫩,2020.03.02,亚洲
994,3.0,阿尔及利亚,2020.03.02,非洲
995,3.0,阿塞拜疆,2020.03.02,亚洲
996,2.0,葡萄牙,2020.03.02,欧洲
997,2.0,巴西,2020.03.02,南美洲
998,2.0,印度尼西亚,2020.03.02,亚洲
999,2.0,埃及,2020.03.02,非洲
1000,1.0,爱尔兰,2020.03.02,欧洲
1001,1.0,爱沙尼亚,2020.03.02,欧洲
1002,1.0,卡塔尔,2020.03.02,亚洲
1003,1.0,新西兰,2020.03.02,大洋洲
1004,1.0,立陶宛,2020.03.02,欧洲
1005,1.0,安道尔,2020.03.02,欧洲
1006,1.0,多米尼加,2020.03.02,北美洲
1007,1.0,阿富汗,2020.03.02,亚洲
1008,1.0,斯里兰卡,2020.03.02,亚洲
1009,1.0,柬埔寨,2020.03.02,亚洲
1010,1.0,白俄罗斯,2020.03.02,欧洲
1011,1.0,尼日利亚,2020.03.02,非洲
1012,1.0,摩纳哥,2020.03.02,欧洲
1013,1.0,尼泊尔,2020.03.02,亚洲
1014,80422.0,中国,2020.03.03,亚洲
1015,5186.0,韩国,2020.03.03,亚洲
1016,2336.0,伊朗,2020.03.03,亚洲
1017,2086.0,意大利,2020.03.03,欧洲
1018,204.0,法国,2020.03.03,欧洲
1019,196.0,德国,2020.03.03,欧洲
1020,150.0,西班牙,2020.03.03,欧洲
1021,110.0,新加坡,2020.03.03,亚洲
1022,105.0,美国,2020.03.03,北美洲
1023,56.0,科威特,2020.03.03,亚洲
1024,51.0,英国,2020.03.03,欧洲
1025,47.0,巴林,2020.03.03,亚洲
1026,46.0,瑞士,2020.03.03,欧洲
1027,43.0,泰国,2020.03.03,亚洲
1028,40.0,澳大利亚,2020.03.03,大洋洲
1029,36.0,马来西亚,2020.03.03,亚洲
1030,32.0,挪威,2020.03.03,欧洲
1031,27.0,加拿大,2020.03.03,北美洲
1032,26.0,伊拉克,2020.03.03,亚洲
1033,24.0,荷兰,2020.03.03,欧洲
1034,21.0,阿联酋,2020.03.03,亚洲
1035,19.0,瑞典,2020.03.03,欧洲
1036,16.0,奥地利,2020.03.03,欧洲
1037,16.0,越南,2020.03.03,亚洲
1038,13.0,比利时,2020.03.03,欧洲
1039,12.0,以色列,2020.03.03,亚洲
1040,12.0,阿曼,2020.03.03,亚洲
1041,11.0,印度,2020.03.03,亚洲
1042,9.0,冰岛,2020.03.03,欧洲
1043,9.0,克罗地亚,2020.03.03,欧洲
1044,7.0,厄瓜多尔,2020.03.03,南美洲
1045,7.0,芬兰,2020.03.03,欧洲
1046,7.0,希腊,2020.03.03,欧洲
1047,7.0,卡塔尔,2020.03.03,亚洲
1048,6.0,丹麦,2020.03.03,欧洲
1049,6.0,俄罗斯,2020.03.03,欧洲
1050,5.0,巴基斯坦,2020.03.03,亚洲
1051,5.0,菲律宾,2020.03.03,亚洲
1052,5.0,墨西哥,2020.03.03,北美洲
1053,5.0,阿尔及利亚,2020.03.03,非洲
1054,3.0,罗马尼亚,2020.03.03,欧洲
1055,3.0,黎巴嫩,2020.03.03,亚洲
1056,3.0,阿塞拜疆,2020.03.03,亚洲
1057,3.0,白俄罗斯,2020.03.03,欧洲
1058,2.0,葡萄牙,2020.03.03,欧洲
1059,2.0,巴西,2020.03.03,南美洲
1060,2.0,印度尼西亚,2020.03.03,亚洲
1061,2.0,埃及,2020.03.03,非洲
1062,1.0,爱尔兰,2020.03.03,欧洲
1063,1.0,沙特阿拉伯,2020.03.03,亚洲
1064,1.0,爱沙尼亚,2020.03.03,欧洲
1065,1.0,新西兰,2020.03.03,大洋洲
1066,1.0,立陶宛,2020.03.03,欧洲
1067,1.0,乌克兰,2020.03.03,欧洲
1068,1.0,拉脱维亚,2020.03.03,欧洲
1069,1.0,安道尔,2020.03.03,欧洲
1070,1.0,突尼斯,2020.03.03,非洲
1071,1.0,多米尼加,2020.03.03,北美洲
1072,1.0,塞内加尔,2020.03.03,非洲
1073,1.0,阿富汗,2020.03.03,亚洲
1074,1.0,斯里兰卡,2020.03.03,亚洲
1075,1.0,柬埔寨,2020.03.03,亚洲
1076,1.0,尼日利亚,2020.03.03,非洲
1077,1.0,摩纳哥,2020.03.03,欧洲
1078,1.0,尼泊尔,2020.03.03,亚洲
1079,80565.0,中国,2020.03.04,亚洲
1080,5621.0,韩国,2020.03.04,亚洲
1081,2922.0,伊朗,2020.03.04,亚洲
1082,2546.0,意大利,2020.03.04,欧洲
1083,257.0,法国,2020.03.04,欧洲
1084,240.0,德国,2020.03.04,欧洲
1085,179.0,西班牙,2020.03.04,欧洲
1086,126.0,美国,2020.03.04,北美洲
1087,112.0,新加坡,2020.03.04,亚洲
1088,85.0,英国,2020.03.04,欧洲
1089,66.0,瑞士,2020.03.04,欧洲
1090,56.0,科威特,2020.03.04,亚洲
1091,50.0,马来西亚,2020.03.04,亚洲
1092,50.0,巴林,2020.03.04,亚洲
1093,44.0,澳大利亚,2020.03.04,大洋洲
1094,43.0,泰国,2020.03.04,亚洲
1095,34.0,挪威,2020.03.04,欧洲
1096,33.0,加拿大,2020.03.04,北美洲
1097,31.0,伊拉克,2020.03.04,亚洲
1098,30.0,瑞典,2020.03.04,欧洲
1099,28.0,印度,2020.03.04,亚洲
1100,27.0,阿联酋,2020.03.04,亚洲
1101,24.0,荷兰,2020.03.04,欧洲
1102,24.0,奥地利,2020.03.04,欧洲
1103,23.0,比利时,2020.03.04,欧洲
1104,20.0,冰岛,2020.03.04,欧洲
1105,16.0,越南,2020.03.04,亚洲
1106,15.0,以色列,2020.03.04,亚洲
1107,13.0,黎巴嫩,2020.03.04,亚洲
1108,12.0,阿曼,2020.03.04,亚洲
1109,11.0,丹麦,2020.03.04,欧洲
1110,9.0,希腊,2020.03.04,欧洲
1111,9.0,克罗地亚,2020.03.04,欧洲
1112,8.0,阿尔及利亚,2020.03.04,非洲
1113,7.0,厄瓜多尔,2020.03.04,南美洲
1114,7.0,芬兰,2020.03.04,欧洲
1115,7.0,卡塔尔,2020.03.04,亚洲
1116,6.0,俄罗斯,2020.03.04,欧洲
1117,6.0,白俄罗斯,2020.03.04,欧洲
1118,5.0,葡萄牙,2020.03.04,欧洲
1119,5.0,巴基斯坦,2020.03.04,亚洲
1120,5.0,菲律宾,2020.03.04,亚洲
1121,5.0,墨西哥,2020.03.04,北美洲
1122,4.0,罗马尼亚,2020.03.04,欧洲
1123,3.0,阿塞拜疆,2020.03.04,亚洲
1124,2.0,巴西,2020.03.04,南美洲
1125,2.0,爱尔兰,2020.03.04,欧洲
1126,2.0,印度尼西亚,2020.03.04,亚洲
1127,2.0,埃及,2020.03.04,非洲
1128,2.0,新西兰,2020.03.04,大洋洲
1129,2.0,塞内加尔,2020.03.04,非洲
1130,1.0,智利,2020.03.04,南美洲
1131,1.0,波兰,2020.03.04,欧洲
1132,1.0,沙特阿拉伯,2020.03.04,亚洲
1133,1.0,阿根廷,2020.03.04,南美洲
1134,1.0,爱沙尼亚,2020.03.04,欧洲
1135,1.0,立陶宛,2020.03.04,欧洲
1136,1.0,乌克兰,2020.03.04,欧洲
1137,1.0,拉脱维亚,2020.03.04,欧洲
1138,1.0,安道尔,2020.03.04,欧洲
1139,1.0,突尼斯,2020.03.04,非洲
1140,1.0,多米尼加,2020.03.04,北美洲
1141,1.0,阿富汗,2020.03.04,亚洲
1142,1.0,斯里兰卡,2020.03.04,亚洲
1143,1.0,柬埔寨,2020.03.04,亚洲
1144,1.0,尼日利亚,2020.03.04,非洲
1145,1.0,摩纳哥,2020.03.04,欧洲
1146,1.0,尼泊尔,2020.03.04,亚洲
1147,80710.0,中国,2020.03.05,亚洲
1148,6088.0,韩国,2020.03.05,亚洲
1149,3513.0,伊朗,2020.03.05,亚洲
1150,3089.0,意大利,2020.03.05,欧洲
1151,377.0,法国,2020.03.05,欧洲
1152,349.0,德国,2020.03.05,欧洲
1153,248.0,西班牙,2020.03.05,欧洲
1154,206.0,英国,2020.03.05,欧洲
1155,161.0,美国,2020.03.05,北美洲
1156,117.0,新加坡,2020.03.05,亚洲
1157,82.0,荷兰,2020.03.05,欧洲
1158,81.0,瑞士,2020.03.05,欧洲
1159,60.0,瑞典,2020.03.05,欧洲
1160,58.0,科威特,2020.03.05,亚洲
1161,57.0,澳大利亚,2020.03.05,大洋洲
1162,56.0,挪威,2020.03.05,欧洲
1163,55.0,马来西亚,2020.03.05,亚洲
1164,50.0,比利时,2020.03.05,欧洲
1165,50.0,巴林,2020.03.05,亚洲
1166,47.0,泰国,2020.03.05,亚洲
1167,34.0,加拿大,2020.03.05,北美洲
1168,34.0,冰岛,2020.03.05,欧洲
1169,31.0,希腊,2020.03.05,欧洲
1170,31.0,伊拉克,2020.03.05,亚洲
1171,30.0,印度,2020.03.05,亚洲
1172,28.0,阿联酋,2020.03.05,亚洲
1173,24.0,奥地利,2020.03.05,欧洲
1174,17.0,阿尔及利亚,2020.03.05,非洲
1175,16.0,越南,2020.03.05,亚洲
1176,16.0,阿曼,2020.03.05,亚洲
1177,15.0,以色列,2020.03.05,亚洲
1178,15.0,丹麦,2020.03.05,欧洲
1179,15.0,黎巴嫩,2020.03.05,亚洲
1180,12.0,芬兰,2020.03.05,欧洲
1181,10.0,厄瓜多尔,2020.03.05,南美洲
1182,10.0,克罗地亚,2020.03.05,欧洲
1183,7.0,俄罗斯,2020.03.05,欧洲
1184,7.0,卡塔尔,2020.03.05,亚洲
1185,6.0,爱尔兰,2020.03.05,欧洲
1186,6.0,罗马尼亚,2020.03.05,欧洲
1187,6.0,白俄罗斯,2020.03.05,欧洲
1188,5.0,葡萄牙,2020.03.05,欧洲
1189,5.0,巴基斯坦,2020.03.05,亚洲
1190,5.0,菲律宾,2020.03.05,亚洲
1191,5.0,墨西哥,2020.03.05,北美洲
1192,4.0,塞内加尔,2020.03.05,非洲
1193,3.0,巴西,2020.03.05,南美洲
1194,3.0,智利,2020.03.05,南美洲
1195,3.0,爱沙尼亚,2020.03.05,欧洲
1196,3.0,埃及,2020.03.05,非洲
1197,3.0,新西兰,2020.03.05,大洋洲
